clothing_id,product_name,rating,review_text,recommended_ind,positive_feedback_count,class_name
21913,VINTAGE SEASIDE JIGSAW PUZZLES,5,Love this product! The quality is fantastic and fits perfectly.,1,9,General
21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22540,MINI JIGSAW CIRCUS PARADE ,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22540,MINI JIGSAW CIRCUS PARADE ,5,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
22540,MINI JIGSAW CIRCUS PARADE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
22544,MINI JIGSAW SPACEBOY,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
22544,MINI JIGSAW SPACEBOY,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22544,MINI JIGSAW SPACEBOY,5,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
22544,MINI JIGSAW SPACEBOY,4,"High quality fabric, beautiful color, would definitely buy again!",1,8,General
22544,MINI JIGSAW SPACEBOY,5,Absolutely gorgeous item! Exceeded my expectations.,1,9,General
22544,MINI JIGSAW SPACEBOY,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
22544,MINI JIGSAW SPACEBOY,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
22544,MINI JIGSAW SPACEBOY,4,Love this product! The quality is fantastic and fits perfectly.,1,3,General
22544,MINI JIGSAW SPACEBOY,5,Love this product! The quality is fantastic and fits perfectly.,1,9,General
22544,MINI JIGSAW SPACEBOY,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22492,MINI PAINT SET VINTAGE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
22492,MINI PAINT SET VINTAGE ,5,Love this product! The quality is fantastic and fits perfectly.,1,2,General
22492,MINI PAINT SET VINTAGE ,4,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
22492,MINI PAINT SET VINTAGE ,5,"Excellent item, super fast delivery and true to size.",1,1,General
22492,MINI PAINT SET VINTAGE ,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
22492,MINI PAINT SET VINTAGE ,4,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
22492,MINI PAINT SET VINTAGE ,5,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
22492,MINI PAINT SET VINTAGE ,5,"Excellent item, super fast delivery and true to size.",1,7,General
POST,POSTAGE,3,Color faded immediately after washing. Very rough fabric.,0,7,General
POST,POSTAGE,3,Disappointed with the material. Fabric is paper thin and see-through.,0,5,General
POST,POSTAGE,3,Ripped along the seam after just one wash. Poor material quality.,0,3,General
POST,POSTAGE,2,Color faded immediately after washing. Very rough fabric.,0,5,General
POST,POSTAGE,2,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
POST,POSTAGE,3,Ripped along the seam after just one wash. Poor material quality.,0,8,General
POST,POSTAGE,3,Ripped along the seam after just one wash. Poor material quality.,0,7,General
POST,POSTAGE,3,Ripped along the seam after just one wash. Poor material quality.,0,4,General
POST,POSTAGE,2,Ripped along the seam after just one wash. Poor material quality.,0,5,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,Overpriced for what it is. The material feels cheap for this price point.,0,0,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,Not worth the money. Very expensive for such basic quality.,0,5,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,Overpriced for what it is. The material feels cheap for this price point.,0,3,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,Overpriced for what it is. The material feels cheap for this price point.,0,2,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,Overpriced item. You can find better quality for half the price.,0,4,General
20679,EDWARDIAN PARASOL RED,5,Absolutely gorgeous item! Exceeded my expectations.,1,1,General
20679,EDWARDIAN PARASOL RED,4,"Excellent item, super fast delivery and true to size.",1,4,General
20679,EDWARDIAN PARASOL RED,4,Love this product! The quality is fantastic and fits perfectly.,1,8,General
20679,EDWARDIAN PARASOL RED,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
37370,RETRO COFFEE MUGS ASSORTED,3,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,0,General
37370,RETRO COFFEE MUGS ASSORTED,2,"Way too small! Order at least two sizes up, the sleeves are very tight.",0,1,General
37370,RETRO COFFEE MUGS ASSORTED,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,7,General
37370,RETRO COFFEE MUGS ASSORTED,1,The fit is very awkward and much shorter than shown in photos.,0,1,General
37370,RETRO COFFEE MUGS ASSORTED,3,Runs very large and baggy. Had to return it for a smaller size.,0,2,General
21871,SAVE THE PLANET MUG,1,"Quality is poor, threads coming loose everywhere.",0,7,General
21871,SAVE THE PLANET MUG,1,Color faded immediately after washing. Very rough fabric.,0,4,General
21871,SAVE THE PLANET MUG,2,Ripped along the seam after just one wash. Poor material quality.,0,2,General
21871,SAVE THE PLANET MUG,1,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
21871,SAVE THE PLANET MUG,3,Color faded immediately after washing. Very rough fabric.,0,9,General
21871,SAVE THE PLANET MUG,1,Ripped along the seam after just one wash. Poor material quality.,0,9,General
21871,SAVE THE PLANET MUG,2,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
21871,SAVE THE PLANET MUG,3,"Quality is poor, threads coming loose everywhere.",0,7,General
21071,VINTAGE BILLBOARD DRINK ME MUG,5,Absolutely gorgeous item! Exceeded my expectations.,1,0,General
21071,VINTAGE BILLBOARD DRINK ME MUG,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
21071,VINTAGE BILLBOARD DRINK ME MUG,4,Love this product! The quality is fantastic and fits perfectly.,1,6,General
21071,VINTAGE BILLBOARD DRINK ME MUG,5,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
21071,VINTAGE BILLBOARD DRINK ME MUG,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
21068,VINTAGE BILLBOARD LOVE/HATE MUG,5,"High quality fabric, beautiful color, would definitely buy again!",1,9,General
21068,VINTAGE BILLBOARD LOVE/HATE MUG,4,"Excellent item, super fast delivery and true to size.",1,0,General
21068,VINTAGE BILLBOARD LOVE/HATE MUG,5,"Excellent item, super fast delivery and true to size.",1,6,General
21068,VINTAGE BILLBOARD LOVE/HATE MUG,5,"High quality fabric, beautiful color, would definitely buy again!",1,5,General
21068,VINTAGE BILLBOARD LOVE/HATE MUG,4,Love this product! The quality is fantastic and fits perfectly.,1,4,General
82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,Not worth the money. Very expensive for such basic quality.,0,1,General
82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,Not worth the money. Very expensive for such basic quality.,0,9,General
82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,Overpriced for what it is. The material feels cheap for this price point.,0,5,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,5,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,5,Absolutely gorgeous item! Exceeded my expectations.,1,4,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,4,Absolutely gorgeous item! Exceeded my expectations.,1,3,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,4,"Excellent item, super fast delivery and true to size.",1,1,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,4,"High quality fabric, beautiful color, would definitely buy again!",1,2,General
82486,WOOD S/3 CABINET ANT WHITE FINISH,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
82482,WOODEN PICTURE FRAME WHITE FINISH,3,Overpriced item. You can find better quality for half the price.,0,9,General
82482,WOODEN PICTURE FRAME WHITE FINISH,2,Overpriced item. You can find better quality for half the price.,0,5,General
82482,WOODEN PICTURE FRAME WHITE FINISH,3,Overpriced item. You can find better quality for half the price.,0,9,General
82482,WOODEN PICTURE FRAME WHITE FINISH,3,Not worth the money. Very expensive for such basic quality.,0,9,General
82482,WOODEN PICTURE FRAME WHITE FINISH,2,Overpriced for what it is. The material feels cheap for this price point.,0,1,General
82482,WOODEN PICTURE FRAME WHITE FINISH,1,Overpriced for what it is. The material feels cheap for this price point.,0,7,General
82482,WOODEN PICTURE FRAME WHITE FINISH,3,Overpriced item. You can find better quality for half the price.,0,3,General
82494L,WOODEN FRAME ANTIQUE WHITE ,1,"Quality is poor, threads coming loose everywhere.",0,7,General
82494L,WOODEN FRAME ANTIQUE WHITE ,2,Color faded immediately after washing. Very rough fabric.,0,0,General
82494L,WOODEN FRAME ANTIQUE WHITE ,3,"Quality is poor, threads coming loose everywhere.",0,9,General
82494L,WOODEN FRAME ANTIQUE WHITE ,2,Disappointed with the material. Fabric is paper thin and see-through.,0,2,General
82494L,WOODEN FRAME ANTIQUE WHITE ,2,Disappointed with the material. Fabric is paper thin and see-through.,0,7,General
82494L,WOODEN FRAME ANTIQUE WHITE ,2,Disappointed with the material. Fabric is paper thin and see-through.,0,6,General
82494L,WOODEN FRAME ANTIQUE WHITE ,2,Disappointed with the material. Fabric is paper thin and see-through.,0,4,General
21258,VICTORIAN SEWING BOX LARGE,3,Ripped along the seam after just one wash. Poor material quality.,0,8,General
21258,VICTORIAN SEWING BOX LARGE,3,Disappointed with the material. Fabric is paper thin and see-through.,0,5,General
21258,VICTORIAN SEWING BOX LARGE,3,Color faded immediately after washing. Very rough fabric.,0,7,General
21258,VICTORIAN SEWING BOX LARGE,1,Color faded immediately after washing. Very rough fabric.,0,8,General
21258,VICTORIAN SEWING BOX LARGE,1,Disappointed with the material. Fabric is paper thin and see-through.,0,9,General
21258,VICTORIAN SEWING BOX LARGE,1,"Quality is poor, threads coming loose everywhere.",0,4,General
22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,The fit is very awkward and much shorter than shown in photos.,0,9,General
22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,The fit is very awkward and much shorter than shown in photos.,0,1,General
22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,The fit is very awkward and much shorter than shown in photos.,0,1,General
22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,The fit is very awkward and much shorter than shown in photos.,0,2,General
22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,Sizing is completely off. It fits loose around the waist but tight on shoulders.,0,6,General
21733,RED HANGING HEART T-LIGHT HOLDER,4,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21733,RED HANGING HEART T-LIGHT HOLDER,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
21733,RED HANGING HEART T-LIGHT HOLDER,4,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
21733,RED HANGING HEART T-LIGHT HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,8,General
21733,RED HANGING HEART T-LIGHT HOLDER,5,Love this product! The quality is fantastic and fits perfectly.,1,5,General
21733,RED HANGING HEART T-LIGHT HOLDER,4,"Excellent item, super fast delivery and true to size.",1,7,General
21733,RED HANGING HEART T-LIGHT HOLDER,4,Love this product! The quality is fantastic and fits perfectly.,1,0,General
22386,JUMBO BAG PINK POLKADOT,4,"High quality fabric, beautiful color, would definitely buy again!",1,7,General
22386,JUMBO BAG PINK POLKADOT,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22386,JUMBO BAG PINK POLKADOT,4,Absolutely gorgeous item! Exceeded my expectations.,1,7,General
22386,JUMBO BAG PINK POLKADOT,5,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
22386,JUMBO BAG PINK POLKADOT,4,"High quality fabric, beautiful color, would definitely buy again!",1,1,General
22386,JUMBO BAG PINK POLKADOT,5,"Great purchase, looks amazing and very comfortable to wear.",1,0,General
22386,JUMBO BAG PINK POLKADOT,5,"Great purchase, looks amazing and very comfortable to wear.",1,5,General
22386,JUMBO BAG PINK POLKADOT,4,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
22386,JUMBO BAG PINK POLKADOT,5,Love this product! The quality is fantastic and fits perfectly.,1,6,General
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,Ripped along the seam after just one wash. Poor material quality.,0,0,General
85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,Color faded immediately after washing. Very rough fabric.,0,1,General
85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,Color faded immediately after washing. Very rough fabric.,0,7,General
85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,Disappointed with the material. Fabric is paper thin and see-through.,0,6,General
85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,Color faded immediately after washing. Very rough fabric.,0,7,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,"High quality fabric, beautiful color, would definitely buy again!",1,0,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,"Excellent item, super fast delivery and true to size.",1,7,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,"Great purchase, looks amazing and very comfortable to wear.",1,7,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,"Excellent item, super fast delivery and true to size.",1,5,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,5,Absolutely gorgeous item! Exceeded my expectations.,1,6,General
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,"Great purchase, looks amazing and very comfortable to wear.",1,9,General
20723,STRAWBERRY CHARLOTTE BAG,4,Absolutely gorgeous item! Exceeded my expectations.,1,2,General
20723,STRAWBERRY CHARLOTTE BAG,4,"Excellent item, super fast delivery and true to size.",1,1,General
20723,STRAWBERRY CHARLOTTE BAG,4,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
20723,STRAWBERRY CHARLOTTE BAG,4,"Excellent item, super fast delivery and true to size.",1,9,General
20723,STRAWBERRY CHARLOTTE BAG,4,"Great purchase, looks amazing and very comfortable to wear.",1,6,General
20723,STRAWBERRY CHARLOTTE BAG,5,"Excellent item, super fast delivery and true to size.",1,4,General
20723,STRAWBERRY CHARLOTTE BAG,5,Absolutely gorgeous item! Exceeded my expectations.,1,8,General
20723,STRAWBERRY CHARLOTTE BAG,4,"Great purchase, looks amazing and very comfortable to wear.",1,2,General
20723,STRAWBERRY CHARLOTTE BAG,5,"Excellent item, super fast delivery and true to size.",1,5,General
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,Not worth the money. Very expensive for such basic quality.,0,7,General
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2,Felt ripped off. Cost too much for something that looks cheap.,0,6,General
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1,Overpriced item. You can find better quality for half the price.,0,1,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,Love this product! The quality is fantastic and fits perfectly.,1,5,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,"High quality fabric, beautiful color, would definitely buy again!",1,3,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,"Great purchase, looks amazing and very comfortable to wear.",1,1,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,Absolutely gorgeous item! Exceeded my expectations.,1,5,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,"Great purchase, looks amazing and very comfortable to wear.",1,4,General
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,5,"Great purchase, looks amazing and very comfortable to wear.",1,8,General
